canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
keyword_18,2,110,6,25,479,5.219206680584551,67.42,0.5532981950413944,0.5862772840894928,Weak near thresholds – small optimizations
keyword_19,3,590,47,114,3025,3.768595041322314,287.47,0.5637796555791666,0.6600815940392645,Weak near thresholds – small optimizations
keyword_20,3,30,3,66,2691,2.452619843924192,168.20999999999998,0.4809146022846197,0.6216974785718034,Weak near thresholds – small optimizations
keyword_21,3,100,14,8,120,6.666666666666667,9.78,0.5727767180297464,0.5329467500396784,Weak near thresholds – small optimizations
keyword_22,3,60,13,38,592,6.418918918918918,156.76,0.5615602956881306,0.6141836127823201,Weak near thresholds – small optimizations
keyword_23,3,40,6,46,856,5.373831775700935,206.48,0.4807455140610737,0.6196183920651293,Weak near thresholds – small optimizations
keyword_24,3,20,4,33,197,16.751269035532996,124.0,0.4746158694347036,0.635769512359622,Weak near thresholds – small optimizations
keyword_25,3,540,11,87,5003,1.7389566260243854,373.98,0.5861455442004253,0.6307771626713916,Weak near thresholds – small optimizations
keyword_26,3,230,12,119,2938,4.050374404356705,658.3299999999999,0.5139761156568426,0.6631537319473478,Weak near thresholds – small optimizations
keyword_27,3,880,44,121,22134,0.5466702810156321,353.47,0.6084359107789541,0.6431814410871446,Weak near thresholds – small optimizations
keyword_28,3,30,6,24,301,7.973421926910299,95.8,0.5143035935362301,0.5957290204332635,Weak near thresholds – small optimizations
keyword_29,3,70,0,63,2637,2.389078498293516,339.19,0.463647641485055,0.6182610016960488,Weak near thresholds – small optimizations
keyword_30,3,90,15,77,1599,4.815509693558474,510.6,0.509068133835894,0.6440267885289708,Weak near thresholds – small optimizations
keyword_31,3,210,12,6,139,4.316546762589928,10.41,0.5982251643515634,0.5068258663158478,Weak near thresholds – small optimizations
keyword_32,3,110,10,34,1503,2.262142381902861,74.73,0.568254930019398,0.5845151137710886,Weak near thresholds – small optimizations
keyword_33,3,70,10,65,1865,3.485254691689008,468.82,0.4844188383749542,0.6272074290817137,Weak near thresholds – small optimizations
keyword_34,3,880,2,24,2175,1.103448275862069,110.25,0.5855198870451988,0.5569906057457915,Weak near thresholds – small optimizations
keyword_35,3,110,15,19,256,7.421875,58.760000000000005,0.5554925691869114,0.5812579248061298,Weak near thresholds – small optimizations
keyword_36,3,380,31,34,1784,1.905829596412556,178.4,0.6130917642824126,0.5815198484738328,Weak near thresholds – small optimizations
keyword_37,3,50,8,12,332,3.614457831325301,45.28,0.5397902619330015,0.5383266228807713,Weak near thresholds – small optimizations
keyword_38,3,1300,3,48,1379,3.4807831762146484,88.37,0.6056816582195076,0.611662985022146,Weak near thresholds – small optimizations
keyword_39,4,40,12,45,1170,3.8461538461538463,243.8,0.5463867651592375,0.6100389234335937,Weak near thresholds – small optimizations
keyword_40,4,10,6,19,150,12.666666666666668,127.04,0.4791204742113444,0.5972200574022005,Weak near thresholds – small optimizations
keyword_41,4,220,16,132,4429,2.9803567396703543,675.83,0.5502495834719177,0.6619817627219065,Weak near thresholds – small optimizations
keyword_42,4,30,8,71,1283,5.533904910366329,374.43,0.47544804547851,0.6435604442708451,Weak near thresholds – small optimizations
keyword_43,4,20,9,34,311,10.932475884244374,138.79,0.4994250959929165,0.6238216214494059,Weak near thresholds – small optimizations
keyword_44,4,550,19,121,7255,1.667815299793246,419.79,0.4687277406974653,0.6481213776385907,Weak near thresholds – small optimizations
keyword_45,4,410,15,52,2125,2.447058823529412,266.89,0.5962136648818165,0.6084405798276176,Weak near thresholds – small optimizations
keyword_46,4,480,0,26,897,2.898550724637681,90.49,0.5221356581045055,0.5746403906513738,Weak near thresholds – small optimizations
keyword_47,4,170,24,23,595,3.865546218487395,70.69,0.6009711163715216,0.5743746173613423,Weak near thresholds – small optimizations
keyword_48,4,90,6,89,2124,4.190207156308851,544.36,0.4858211281114297,0.6484016025320012,Weak near thresholds – small optimizations
keyword_49,4,90,17,62,2493,2.486963497793823,120.73,0.5858098943312205,0.618666570317737,Weak near thresholds – small optimizations
keyword_50,4,140,29,111,3706,2.9951430113329733,252.68,0.6130487856371377,0.6537066299771125,Weak near thresholds – small optimizations
keyword_51,4,70,18,17,869,1.9562715765247407,16.17,0.5663965867389199,0.5451124487425435,Weak near thresholds – small optimizations
keyword_52,5,10,2,98,2502,3.916866506794564,138.18,0.4409959955423261,0.6530944861156411,Weak near thresholds – small optimizations
keyword_53,5,210,14,5,943,0.5302226935312832,15.49,0.60407143998754,0.4744086190118307,Weak near thresholds – small optimizations
keyword_54,5,170,16,38,2563,1.48263753413968,99.03,0.6027590300183768,0.5844629105460533,Weak near thresholds – small optimizations
keyword_55,5,120,18,12,696,1.7241379310344829,33.27,0.5920510283334642,0.5248311071270715,Weak near thresholds – small optimizations
keyword_56,5,170,12,51,1149,4.43864229765013,142.04,0.5602203624349126,0.620515274056742,Weak near thresholds – small optimizations
keyword_57,5,80,15,24,1096,2.18978102189781,23.96,0.5581409340572295,0.5653281044600151,Weak near thresholds – small optimizations
keyword_58,5,200,16,94,2984,3.1501340482573728,493.75,0.5171742490155604,0.6450629576021394,Weak near thresholds – small optimizations
keyword_59,5,10,7,68,949,7.165437302423603,248.24,0.4553360311670696,0.6486224610527604,Weak near thresholds – small optimizations
keyword_60,5,80,13,64,1991,3.214465092918132,318.62,0.5684750847155394,0.6249878552190733,Weak near thresholds – small optimizations
keyword_61,5,390,17,91,2084,4.366602687140115,443.87,0.598097038616905,0.6508741092978014,Weak near thresholds – small optimizations
keyword_62,5,10,7,161,11049,1.4571454430265185,392.55,0.4863301832021573,0.6621975343640054,Weak near thresholds – small optimizations
keyword_63,5,640,10,72,3028,2.3778071334214,283.65,0.594793454352612,0.6255897703363438,Weak near thresholds – small optimizations
keyword_64,5,20,9,37,376,9.840425531914894,147.95,0.502933867922741,0.625154762228006,Weak near thresholds – small optimizations
keyword_65,5,90,11,44,1379,3.1907179115300943,282.88,0.479771242909714,0.6045631197892568,Weak near thresholds – small optimizations
keyword_66,6,60,12,60,1588,3.778337531486146,379.25,0.4971291623333447,0.624909108471562,Weak near thresholds – small optimizations
keyword_67,6,210,12,8,109,7.339449541284404,35.99,0.5912076204919142,0.5356111466477853,Weak near thresholds – small optimizations
keyword_68,6,10,4,37,257,14.396887159533073,126.19,0.4653741580534847,0.6370568999050246,Weak near thresholds – small optimizations
keyword_69,6,540,20,116,4066,2.852926709296606,506.64,0.5679054627502813,0.6544785149223302,Weak near thresholds – small optimizations
keyword_70,6,880,0,20,942,2.123142250530785,69.48,0.5406369213461812,0.5549372922795801,Weak near thresholds – small optimizations
keyword_71,6,100,17,8,358,2.23463687150838,26.72,0.5720381914346951,0.5076773788445013,Weak near thresholds – small optimizations
keyword_72,6,530,25,94,2856,3.291316526610645,468.06,0.6084414511512323,0.6460651266746773,Weak near thresholds – small optimizations
keyword_73,6,80,25,14,94,14.893617021276595,22.63,0.5727128270417735,0.5864668115630649,Weak near thresholds – small optimizations
keyword_74,6,140,8,62,1182,5.245346869712352,142.05,0.5392999930589943,0.635363295643069,Weak near thresholds – small optimizations
keyword_75,6,50,1,61,651,9.37019969278034,335.97,0.4327282939352844,0.6503180653185898,Weak near thresholds – small optimizations
keyword_76,6,10,9,55,481,11.434511434511435,371.23,0.4954465425064344,0.6506668697862028,Weak near thresholds – small optimizations
keyword_77,6,260,28,118,4152,2.842003853564547,683.4399999999999,0.5652250091926937,0.6548738698242025,Weak near thresholds – small optimizations
keyword_78,6,30,4,93,1370,6.788321167883211,361.1,0.4841830083713529,0.6638778274080042,Weak near thresholds – small optimizations
keyword_79,6,60,16,63,863,7.300115874855156,351.17999999999995,0.5677380053554054,0.6447335193306998,Weak near thresholds – small optimizations
keyword_80,6,10,1,96,1624,5.911330049261084,154.70000000000002,0.4244310283313457,0.6623293364100502,Weak near thresholds – small optimizations
keyword_81,6,30,11,66,1007,6.554121151936444,401.52,0.5082537083345144,0.6441049759794287,Weak near thresholds – small optimizations
keyword_82,7,10,9,57,468,12.17948717948718,275.21,0.4972009284713466,0.6548142336339746,Weak near thresholds – small optimizations
keyword_83,7,20,1,69,1082,6.377079482439926,325.12,0.4406902835722139,0.6459630889378051,Weak near thresholds – small optimizations
keyword_84,7,30,0,72,1246,5.778491171749598,150.05,0.4383136930278433,0.6460431289526711,Weak near thresholds – small optimizations
keyword_85,7,40,7,39,242,16.115702479338843,135.91,0.5247973283150444,0.643502935084202,Weak near thresholds – small optimizations
keyword_86,7,500,2,18,676,2.6627218934911245,37.74,0.5296675586283323,0.5534102972634347,Weak near thresholds – small optimizations
keyword_87,7,100,29,19,386,4.922279792746114,44.83,0.5864748334756785,0.5701297607500951,Weak near thresholds – small optimizations
keyword_88,7,40,3,86,1404,6.1253561253561255,262.85,0.4707483356761299,0.657019992437918,Weak near thresholds – small optimizations
keyword_89,7,70,4,84,1597,5.2598622417031935,468.8,0.431154383730319,0.6511469388837771,Weak near thresholds – small optimizations
keyword_90,7,10,12,19,203,9.35960591133005,42.98,0.5044108481165258,0.588109505288131,Weak near thresholds – small optimizations
keyword_91,7,100,8,92,2249,4.090706980880391,522.05,0.4676968011326227,0.6496931548808584,Weak near thresholds – small optimizations
keyword_92,7,10,8,56,400,14.000000000000002,183.14,0.4893877331711682,0.6584762197391196,Weak near thresholds – small optimizations
keyword_93,7,10,11,77,835,9.221556886227544,409.98,0.5046495363780498,0.6623303646597254,Weak near thresholds – small optimizations
keyword_94,7,40,9,71,1120,6.3392857142857135,496.74,0.4847908806017777,0.646914696506214,Weak near thresholds – small optimizations
keyword_95,7,520,29,126,3511,3.5887211620620905,681.49,0.5989696698065355,0.6634183765559553,Weak near thresholds – small optimizations
keyword_96,7,40,17,81,1080,7.5,446.41,0.5509097188773558,0.6589478320840791,Weak near thresholds – small optimizations
keyword_97,7,260,19,22,186,11.827956989247312,73.61,0.6117994499390957,0.6030292468929523,Weak near thresholds – small optimizations
keyword_98,8,1300,2,61,1322,4.614220877458396,372.65,0.509718100626661,0.6306248683511257,Weak near thresholds – small optimizations
keyword_99,8,10,8,108,5924,1.8230925050641456,422.36,0.4928965051009927,0.643110887755487,Weak near thresholds – small optimizations
keyword_100,8,320,8,16,228,7.017543859649122,57.88,0.5855027974794158,0.5705247848474768,Weak near thresholds – small optimizations
keyword_101,8,50,4,51,804,6.343283582089552,306.88000000000005,0.4947240552363707,0.6294258016797394,Weak near thresholds – small optimizations
keyword_102,8,10,7,20,207,9.66183574879227,60.45,0.484575797237245,0.5917588459137806,Weak near thresholds – small optimizations
keyword_103,8,30,8,33,367,8.991825613079019,185.64,0.5140445367065802,0.6161752092877879,Weak near thresholds – small optimizations
keyword_104,8,10,5,81,2006,4.037886340977069,406.15,0.4763315378900125,0.6427376187018791,Weak near thresholds – small optimizations
keyword_105,8,60,7,100,2711,3.688675765400221,549.0,0.5369432342610815,0.6517625705010447,Weak near thresholds – small optimizations
keyword_106,8,70,19,64,657,9.74124809741248,267.45,0.5790184508818323,0.654271006064741,Weak near thresholds – small optimizations
keyword_107,8,480,23,64,1743,3.671830177854274,322.07000000000005,0.6105691104957053,0.6279120988236742,Weak near thresholds – small optimizations
keyword_108,8,90,7,63,1370,4.598540145985401,407.74,0.4930308371022425,0.6322053231390714,Weak near thresholds – small optimizations
keyword_109,8,280,11,11,952,1.1554621848739497,15.41,0.582660929434786,0.516108302224084,Weak near thresholds – small optimizations
keyword_110,8,140,0,30,337,8.902077151335313,70.28,0.4846217809592048,0.611026848741852,Weak near thresholds – small optimizations
keyword_111,8,260,12,4,65,6.153846153846154,9.77,0.6047264588155358,0.4959853977410434,Weak near thresholds – small optimizations
keyword_112,8,730,20,134,3986,3.3617661816357254,586.5799999999999,0.5730971252682707,0.6655847260116746,Weak near thresholds – small optimizations
keyword_113,8,120,6,26,855,3.04093567251462,64.69,0.5489177145809687,0.5756851628160085,Weak near thresholds – small optimizations
keyword_114,9,210,22,3,52,5.769230769230769,9.97,0.6039904789912135,0.4804544060871766,Weak near thresholds – small optimizations
keyword_115,9,140,0,26,250,10.4,66.3,0.4846217809592048,0.608027801342811,Weak near thresholds – small optimizations
keyword_116,9,70,3,33,567,5.82010582010582,202.86,0.485195919162884,0.6037739117834905,Weak near thresholds – small optimizations
keyword_117,9,30,5,53,1696,3.125,151.82999999999998,0.504497113355249,0.6145552847514868,Weak near thresholds – small optimizations
keyword_118,9,1000,20,49,1035,4.734299516908213,309.5,0.5741855447063874,0.6195258923531808,Weak near thresholds – small optimizations
keyword_119,9,60,14,49,825,5.9393939393939394,251.31,0.5626245607763388,0.6256000761650614,Weak near thresholds – small optimizations
keyword_120,9,10,5,73,703,10.38406827880512,345.89,0.4763315378900125,0.6631714281745201,Weak near thresholds – small optimizations
keyword_121,9,220,14,16,290,5.517241379310345,31.51,0.5844343845068861,0.5639902929511342,Weak near thresholds – small optimizations
keyword_122,9,90,10,43,528,8.143939393939394,179.56,0.555163828001714,0.6275836998791402,Weak near thresholds – small optimizations
keyword_123,9,10,13,36,778,4.627249357326478,179.39,0.5109472446292064,0.6025778780996093,Weak near thresholds – small optimizations
keyword_124,9,260,17,14,157,8.9171974522293,56.48,0.6110037984985665,0.5704295584699837,Weak near thresholds – small optimizations
keyword_125,9,410,7,21,747,2.8112449799196786,57.73,0.5584219821832529,0.5626523310160041,Weak near thresholds – small optimizations
keyword_126,10,30,4,68,10631,0.639638792211457,199.92,0.4970485054485459,0.6117197777365174,Weak near thresholds – small optimizations
keyword_127,10,2900,0,81,13454,0.6020514345176156,452.47,0.577069985234697,0.6207248969986449,Weak near thresholds – small optimizations
keyword_128,10,590,23,117,3307,3.537949803447233,429.47,0.578068173371831,0.6597052262879561,Weak near thresholds – small optimizations
keyword_129,10,10,10,100,6441,1.552553951249806,326.02,0.4993403670840848,0.6370602694128491,Weak near thresholds – small optimizations
keyword_130,10,50,5,46,824,5.582524271844661,299.96000000000004,0.4811200315641264,0.620388075820924,Weak near thresholds – small optimizations
keyword_131,10,20,14,46,6457,0.7124051417066749,181.75,0.4975690105723178,0.5904430533666521,Weak near thresholds – small optimizations
keyword_132,10,580,33,90,2212,4.06871609403255,518.13,0.5568890574534294,0.6483757890894046,Weak near thresholds – small optimizations
keyword_133,10,70,8,57,1198,4.757929883138564,368.31,0.4797293623567744,0.6277169231759696,Weak near thresholds – small optimizations
keyword_134,10,260,12,21,317,6.624605678233439,76.89,0.5906913710962375,0.5833440389639157,Weak near thresholds – small optimizations
keyword_135,10,40,8,117,3555,3.2911392405063293,547.73,0.519082948459494,0.6578103315821463,Weak near thresholds – small optimizations
keyword_136,10,220,25,11,311,3.536977491961415,23.950000000000003,0.5911166336747363,0.5333276128700061,Weak near thresholds – small optimizations
keyword_137,10,140,0,28,206,13.592233009708735,69.21,0.4846217809592048,0.620346756325999,Weak near thresholds – small optimizations
keyword_138,11,2400,0,78,6624,1.177536231884058,371.62,0.5712868668982927,0.6206680072947104,Weak near thresholds – small optimizations
keyword_139,11,2400,0,41,5532,0.7411424439624006,188.41000000000005,0.5712868668982927,0.5842037024536387,Weak near thresholds – small optimizations
keyword_140,11,20,3,107,19937,0.5366905753122335,468.37,0.4532188083760406,0.6362381649481621,Weak near thresholds – small optimizations
keyword_141,11,10,16,22,88,25.0,71.57,0.5083530244719198,0.6274239536191445,Weak near thresholds – small optimizations
keyword_142,11,80,7,77,1189,6.476030277544155,400.7,0.5368404794288413,0.6521707455412659,Weak near thresholds – small optimizations
keyword_143,11,90,15,78,1544,5.051813471502591,513.25,0.5108225198008062,0.6459461913417215,Weak near thresholds – small optimizations
keyword_144,11,210,11,22,327,6.727828746177369,90.53,0.5739024491043155,0.5862308757871451,Weak near thresholds – small optimizations
keyword_145,11,400,6,14,583,2.401372212692967,68.24,0.5592311851036812,0.5380751162564392,Weak near thresholds – small optimizations
keyword_146,11,990,26,120,2957,4.058167061210686,653.5500000000001,0.610812530188024,0.6636691898149055,Weak near thresholds – small optimizations
keyword_147,11,10,6,26,284,9.15492957746479,168.67000000000002,0.482629246141169,0.6039180282836877,Weak near thresholds – small optimizations
keyword_148,11,10,12,54,2827,1.910152104704634,196.9,0.5079196200463504,0.6065835580424888,Weak near thresholds – small optimizations
keyword_149,11,50,6,63,1206,5.223880597014925,431.49,0.4698738801661601,0.6353924193821837,Weak near thresholds – small optimizations
keyword_150,11,90,8,30,512,5.859375,105.35,0.5539831239133587,0.5990585523758681,Weak near thresholds – small optimizations
keyword_151,12,70,8,14,175,8.0,56.13,0.5499048009532657,0.5672291709219619,Weak near thresholds – small optimizations
keyword_152,12,20,20,44,235,18.72340425531915,213.14,0.5420170811161423,0.65472188584666,Weak near thresholds – small optimizations
keyword_153,12,2900,0,55,1519,3.620803159973667,209.65,0.577069985234697,0.6196365757546449,Weak near thresholds – small optimizations
keyword_154,12,2900,0,15,405,3.7037037037037033,25.64,0.577069985234697,0.5507061491493588,Weak near thresholds – small optimizations
keyword_155,12,260,22,61,666,9.15915915915916,148.13,0.5894391418762385,0.6501117700708241,Weak near thresholds – small optimizations
keyword_156,12,320,12,3,45,6.666666666666667,8.15,0.6110522282142471,0.4844835647126816,Weak near thresholds – small optimizations
keyword_157,12,260,24,7,181,3.867403314917127,28.58,0.6174070373135483,0.511976142064876,Weak near thresholds – small optimizations
keyword_158,12,620,51,37,872,4.243119266055047,205.1,0.6113704809186596,0.6018636135423276,Weak near thresholds – small optimizations
keyword_159,12,20,5,38,710,5.352112676056338,153.36,0.4785557054115823,0.6092956526378803,Weak near thresholds – small optimizations
keyword_160,12,20,8,42,418,10.047846889952153,207.32,0.5126645322716854,0.6324948845390965,Weak near thresholds – small optimizations
keyword_161,12,50,13,17,239,7.112970711297072,112.23,0.5297708260226185,0.5739912089211934,Weak near thresholds – small optimizations
keyword_162,12,40,8,44,535,8.224299065420562,215.04,0.5173285624945816,0.6290268660030048,Weak near thresholds – small optimizations
keyword_163,12,810,19,30,729,4.11522633744856,136.69,0.5917223862999986,0.5899741989327866,Weak near thresholds – small optimizations
keyword_164,12,590,0,76,810,9.382716049382717,112.67,0.5284317134718594,0.6628892399396477,Weak near thresholds – small optimizations
keyword_165,12,1650,34,46,1632,2.8186274509803924,137.52,0.6068433220270238,0.6047924723164642,Weak near thresholds – small optimizations
keyword_166,12,50,19,72,822,8.75912408759124,357.09,0.5566232101071822,0.6572791708060051,Weak near thresholds – small optimizations
keyword_167,12,260,10,7,173,4.046242774566474,48.74,0.5838665040988843,0.5129941746735408,Weak near thresholds – small optimizations
keyword_168,12,90,7,35,284,12.323943661971832,92.61,0.5491711879794355,0.6292214782338412,Weak near thresholds – small optimizations
keyword_169,13,90,4,30,236,12.71186440677966,82.25,0.4703204259886577,0.6219093799887355,Weak near thresholds – small optimizations
keyword_170,13,90,4,50,410,12.195121951219512,193.69,0.5299695487956754,0.6479459958639855,Weak near thresholds – small optimizations
keyword_171,13,2040,30,105,2673,3.928170594837262,532.21,0.5973404912196366,0.655924057791319,Weak near thresholds – small optimizations
keyword_172,13,140,0,28,394,7.106598984771575,48.75,0.4846217809592048,0.6008223514550421,Weak near thresholds – small optimizations
keyword_173,13,50,8,65,761,8.541392904073588,312.45,0.5397902619330015,0.6510821518126136,Weak near thresholds – small optimizations
keyword_174,13,260,10,9,319,2.8213166144200628,64.02,0.5803577321690597,0.5179808553386335,Weak near thresholds – small optimizations
keyword_175,13,140,10,63,1035,6.086956521739131,462.93,0.5194280655684023,0.6393828732995851,Weak near thresholds – small optimizations
keyword_176,13,510,11,65,1432,4.539106145251397,130.32999999999998,0.4991884466212934,0.6342858022290372,Weak near thresholds – small optimizations
keyword_177,13,40,5,92,1234,7.455429497568882,535.19,0.5095355251081628,0.6654920834077762,Weak near thresholds – small optimizations
keyword_178,13,590,0,81,889,9.111361079865016,133.02,0.5284317134718594,0.6654337245013582,Weak near thresholds – small optimizations
keyword_179,13,70,10,26,215,12.093023255813954,161.06,0.5545942769714455,0.6124538578107227,Weak near thresholds – small optimizations
keyword_180,13,2900,0,10,300,3.333333333333333,29.04,0.577069985234697,0.5270249700130524,Weak near thresholds – small optimizations
keyword_181,13,2900,0,40,1249,3.202562049639712,172.31,0.577069985234697,0.5997562963943114,Weak near thresholds – small optimizations
keyword_182,13,10,11,24,324,7.4074074074074066,114.43,0.499386378483313,0.593557671567321,Weak near thresholds – small optimizations
keyword_183,13,10,7,50,446,11.210762331838566,311.33,0.484575797237245,0.6450346062636069,Weak near thresholds – small optimizations
keyword_184,13,70,7,75,1276,5.877742946708464,576.0600000000001,0.5100051457210969,0.6476356837183144,Weak near thresholds – small optimizations
keyword_185,14,180,0,55,604,9.10596026490066,246.67,0.4922564905018676,0.6440620623175628,Weak near thresholds – small optimizations
keyword_186,14,40,2,42,388,10.824742268041238,195.92,0.45197776054995,0.6347971993009367,Weak near thresholds – small optimizations
keyword_187,14,30,4,88,1279,6.88037529319781,687.2800000000001,0.4303818387818792,0.6603936194687527,Weak near thresholds – small optimizations
keyword_188,14,500,7,14,329,4.25531914893617,149.02,0.5890368340074618,0.550022259324225,Weak near thresholds – small optimizations
keyword_189,14,590,14,11,192,5.729166666666666,114.74,0.6039793161529831,0.5450413168625039,Weak near thresholds – small optimizations
keyword_190,14,160,11,58,585,9.914529914529917,217.91000000000005,0.5866870434989947,0.6495758600877528,Weak near thresholds – small optimizations
keyword_191,14,70,15,50,980,5.1020408163265305,407.03,0.5523582319284325,0.6222814747667001,Weak near thresholds – small optimizations
keyword_192,14,70,18,48,1029,4.664723032069971,210.03,0.5804316744582182,0.6182867456709632,Weak near thresholds – small optimizations
keyword_193,14,50,6,22,139,15.827338129496402,156.65,0.5242598450784409,0.6120830371637372,Weak near thresholds – small optimizations
keyword_194,14,170,15,26,243,10.699588477366255,125.22,0.6002822574120903,0.6087505980233404,Weak near thresholds – small optimizations
keyword_195,14,1600,0,27,296,9.12162162162162,118.91,0.5588977661718774,0.6059616881735251,Weak near thresholds – small optimizations
keyword_196,14,1000,12,61,803,7.596513075965131,485.53,0.5475754090529019,0.6437719426990871,Weak near thresholds – small optimizations
keyword_197,14,110,4,55,408,13.480392156862743,248.72,0.5255167911642364,0.6561322548183464,Weak near thresholds – small optimizations
keyword_198,14,110,10,5,38,13.157894736842104,30.69,0.5472022984404507,0.5297363771719868,Weak near thresholds – small optimizations
keyword_199,14,320,22,3,30,10.0,7.88,0.6027824551345989,0.4965622720675462,Weak near thresholds – small optimizations
keyword_200,14,2900,1,22,1181,1.8628281117696863,89.98,0.6053879837227343,0.5579744564513445,Weak near thresholds – small optimizations
keyword_201,14,20,7,32,753,4.249667994687915,95.74,0.4938175086184639,0.5943308766240897,Weak near thresholds – small optimizations
keyword_202,14,2900,0,9,238,3.7815126050420167,31.25,0.577069985234697,0.5243785493556612,Weak near thresholds – small optimizations
keyword_203,14,1180,15,72,1860,3.870967741935484,792.1,0.6144469697843372,0.6343170216010128,Weak near thresholds – small optimizations
keyword_204,14,50,8,16,361,4.43213296398892,80.94000000000001,0.5397902619330015,0.5582606504498667,Weak near thresholds – small optimizations
keyword_205,14,140,6,52,711,7.313642756680731,414.37,0.5027169446254863,0.6341939422514067,Weak near thresholds – small optimizations
keyword_206,14,260,12,23,482,4.771784232365145,119.99,0.5871825991664129,0.5793718788894174,Weak near thresholds – small optimizations
keyword_207,14,180,0,34,394,8.629441624365482,168.91,0.4922564905018676,0.6166088269930051,Weak near thresholds – small optimizations
keyword_208,14,60,8,36,498,7.228915662650602,118.5,0.5452639421248292,0.6146875345677623,Weak near thresholds – small optimizations
keyword_209,14,780,10,28,1558,1.797175866495507,68.57,0.5553856693761574,0.57047430006379,Weak near thresholds – small optimizations
keyword_210,15,1670,0,54,647,8.346213292117465,223.65,0.5602060151217808,0.6405477553181607,Weak near thresholds – small optimizations
keyword_211,15,520,5,41,190,21.57894736842105,236.09,0.5977787170349558,0.6555326711087223,Weak near thresholds – small optimizations
keyword_212,15,390,16,14,291,4.810996563573884,42.94,0.6140074893243562,0.5533344504239254,Weak near thresholds – small optimizations
keyword_213,15,130,6,55,1226,4.486133768352365,487.12,0.5145031524560628,0.6240014859903227,Weak near thresholds – small optimizations
keyword_214,15,20,11,18,342,5.263157894736842,95.2,0.5244175635487425,0.5688530186441021,Weak near thresholds – small optimizations
keyword_215,15,1870,37,75,2462,3.046303818034118,602.67,0.6029997094228355,0.6317632912234432,Weak near thresholds – small optimizations
keyword_216,15,210,16,33,454,7.268722466960352,105.63,0.6080152939245013,0.6101765207471685,Weak near thresholds – small optimizations
keyword_217,15,40,9,9,110,8.181818181818182,47.53,0.5356680735842339,0.5448105582325558,Weak near thresholds – small optimizations
keyword_218,15,140,4,61,422,14.454976303317537,363.14,0.5398478214500829,0.6636859720366026,Weak near thresholds – small optimizations
keyword_219,15,880,15,64,1229,5.207485760781123,894.02,0.5732071609123657,0.6349502921863751,Weak near thresholds – small optimizations
keyword_220,15,1600,0,8,157,5.095541401273886,37.39,0.5588977661718774,0.5256133552741288,Weak near thresholds – small optimizations
keyword_221,15,1140,21,47,1075,4.372093023255814,408.62,0.6123686979481121,0.6150350876976476,Weak near thresholds – small optimizations
keyword_222,15,50,8,61,1166,5.23156089193825,450.91,0.5152288584242295,0.6336254374744835,Weak near thresholds – small optimizations
keyword_223,15,2900,0,22,885,2.485875706214689,75.95,0.577069985234697,0.5627521836234561,Weak near thresholds – small optimizations
keyword_224,15,70,6,19,107,17.75700934579439,187.88,0.5291112262039682,0.6079370038952971,Weak near thresholds – small optimizations
