canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
hazard label,6,4640,170,1539,33338,4.616353710480533,3963.65,0.788335347070611,0.79612351060221,Strong in both → cut/reduce paid
haz mat label,6,1300,7,327,6166,5.303276029841064,741.62,0.6339996567075449,0.7249896007622462,Strong in both → cut/reduce paid
labelmaster,6,7200,555,377,1463,25.76896787423103,884.03,0.8595854209760804,0.78080691990507,Strong in both → cut/reduce paid
label master,6,7340,242,3800,12678,29.973181889888,3830.41,0.8263587393439832,0.9032656808966516,Strong in both → cut/reduce paid
hazardous material software,6,5810,45,135,2182,6.18698441796517,701.4100000000001,0.6950746558973977,0.6807835078714178,Strong in both → cut/reduce paid
hazardous material placard,6,2390,31,291,4869,5.976586568083795,1253.91,0.7033925422629315,0.7203832705313569,Strong in both → cut/reduce paid
hazmat label,6,2600,138,1777,28894,6.150065757596733,6880.410000000001,0.7718182622002351,0.796791941191808,Strong in both → cut/reduce paid
placard,6,54340,2422,1138,16236,7.009115545700912,6749.09,0.9663036700603286,0.7768307714935323,Strong in both → cut/reduce paid
dot placard,6,2600,135,728,11056,6.58465991316932,3400.49,0.7709268616889718,0.7665319248544161,Strong in both → cut/reduce paid
shipping large lithium battery,6,3090,143,320,3785,8.45442536327609,1518.77,0.7609946763391516,0.7346396531486101,Strong in both → cut/reduce paid
dot label,6,480,46,108,1711,6.312098188194039,364.94,0.6443427775097362,0.670013671103924,Strong in both → cut/reduce paid
emergency response guidebook,6,4330,122,662,13170,5.026575550493546,1236.39,0.7699702427579248,0.7609283974683443,Strong in both → cut/reduce paid
dangerous good label,6,450,33,151,2250,6.71111111111111,462.25,0.6513681569793107,0.6897779511255097,Strong in both → cut/reduce paid
lithium battery label un3481,7,1850,78,500,5782,8.647526807333103,2034.57,0.7362299608290006,0.7582447972340792,Strong in both → cut/reduce paid
hazmat label,7,3200,163,2102,38979,5.392647322917468,7339.549999999999,0.7837511909000162,0.7992150601035316,Strong in both → cut/reduce paid
shipping large lithium battery,7,3330,161,130,2113,6.1523899668717466,582.5799999999999,0.7780341664254489,0.6788794513463983,Strong in both → cut/reduce paid
haz mat label,7,1600,4,671,13011,5.157174698332181,1918.87,0.6211413505224045,0.7603570282638575,Strong in both → cut/reduce paid
un placard,7,200,30,219,3342,6.552962298025135,637.5300000000001,0.6252271780139247,0.7090049375965282,Strong in both → cut/reduce paid
dot hazmat label,7,400,28,89,1088,8.180147058823529,198.59,0.633090284824617,0.667225191494717,Strong in both → cut/reduce paid
un3480 label,7,720,69,158,1701,9.288653733098178,424.81000000000006,0.7063245726560036,0.7017579578686448,Strong in both → cut/reduce paid
labelmaster,7,8800,494,307,1473,20.8418194161575,715.13,0.8609716567352431,0.7629369076641475,Strong in both → cut/reduce paid
label master,7,8970,242,4209,10105,41.65264720435428,3800.56,0.8301497148604885,0.9202195204366516,Strong in both → cut/reduce paid
hazardous material software,7,8810,23,165,2892,5.7053941908713695,886.6700000000001,0.6987643757313863,0.6890748412949897,Strong in both → cut/reduce paid
hazardous material placard,7,2900,47,330,5210,6.333973128598848,1285.5,0.7311313776332323,0.7287708131285197,Strong in both → cut/reduce paid
hazard label,7,5560,191,1277,19715,6.477301547045397,3340.33,0.7819296043018826,0.797124286644963,Strong in both → cut/reduce paid
dot label,7,590,57,117,2105,5.558194774346793,324.2,0.6592302911365877,0.671055927820334,Strong in both → cut/reduce paid
dgr iata,7,320,38,250,1975,12.658227848101266,1186.75,0.6454088781237909,0.7343262701536237,Strong in both → cut/reduce paid
dot placard,7,3200,172,1009,15266,6.609458928337482,4016.55,0.7871034259090269,0.7822329708386825,Strong in both → cut/reduce paid
dangerous good label,7,430,38,185,3071,6.024096385542169,610.38,0.6602650897712409,0.6975318325652153,Strong in both → cut/reduce paid
flammable placard,7,1350,98,204,4055,5.030826140567201,716.47,0.7347707658125088,0.6978436568829456,Strong in both → cut/reduce paid
hazmat training,7,5210,34,201,5066,3.9676273193841296,899.55,0.6856460385973747,0.6906961207529989,Strong in both → cut/reduce paid
erg book,7,880,78,148,1900,7.7894736842105265,321.09000000000003,0.7086210592525055,0.693273690970771,Strong in both → cut/reduce paid
hazmat placard,7,19840,264,180,3672,4.901960784313726,602.4200000000001,0.8094182928304011,0.6906288587508898,Strong in both → cut/reduce paid
emergency response guidebook,7,4670,298,748,14456,5.174322080796901,1266.0500000000002,0.780818591664112,0.7682926553716808,Strong in both → cut/reduce paid
dangerous good label,8,430,31,235,4602,5.106475445458496,875.36,0.651013479523403,0.7055505901854568,Strong in both → cut/reduce paid
shipping large lithium battery,8,3290,129,116,2127,5.45369064409967,514.4,0.7563936737413756,0.6695963531679083,Strong in both → cut/reduce paid
hazmat placard,8,19890,213,256,4789,5.345583629150136,966.38,0.8016396801892519,0.7111828082104438,Strong in both → cut/reduce paid
hazmat label,8,2600,106,2912,52986,5.495791341108972,9153.94,0.7564505890225554,0.798308550202136,Strong in both → cut/reduce paid
dangerous good training,8,370,64,186,3865,4.8124191461837,1204.9,0.6208791913209527,0.6903311921872458,Strong in both → cut/reduce paid
hazmat training,8,4820,60,166,4721,3.516204194026689,755.13,0.7098621274420159,0.6778439815857681,Strong in both → cut/reduce paid
lithium battery label un3481,8,1560,69,619,6762,9.154096421177169,2693.9700000000003,0.7288862752018459,0.7695577259942958,Strong in both → cut/reduce paid
un placard,8,220,47,268,3843,6.9737184491282855,704.25,0.6389715660383328,0.7216269573396696,Strong in both → cut/reduce paid
flammable placard,8,1800,90,288,5897,4.883839240291674,869.86,0.7415209483439327,0.71556385678201,Strong in both → cut/reduce paid
label master,8,8940,356,4402,43271,10.17309514455409,4135.86,0.8469324776975226,0.8751722766085374,Strong in both → cut/reduce paid
emergency response guidebook,8,5660,426,1006,20521,4.902295209785098,2275.77,0.8261335703449394,0.7801793730118368,Strong in both → cut/reduce paid
dot label,8,590,45,155,2707,5.725895825637236,405.56,0.6673040729429395,0.6870147807922169,Strong in both → cut/reduce paid
labelmaster,8,8800,519,291,782,37.21227621483376,529.78,0.8629845877986732,0.7800209312293382,Strong in both → cut/reduce paid
un3480 label,8,1310,59,220,2185,10.068649885583524,515.44,0.7183054483305495,0.7220668746616598,Strong in both → cut/reduce paid
truck placard,8,2880,31,112,1310,8.549618320610687,432.9,0.7140625212126849,0.6804699424257117,Strong in both → cut/reduce paid
hazardous material software,8,8810,12,185,4241,4.362178731431266,1037.29,0.6397983322449828,0.6880549030280604,Strong in both → cut/reduce paid
hazardous material placard,8,3570,23,350,5473,6.395030147999268,1346.98,0.7033177751984753,0.7320868176855664,Strong in both → cut/reduce paid
hazard label,8,5560,167,1932,28050,6.887700534759358,5395.45,0.7905093689952802,0.8130023570944527,Strong in both → cut/reduce paid
dot placard,8,3800,142,1245,18414,6.761159986966439,4790.35,0.7828205977667045,0.7911819754659375,Strong in both → cut/reduce paid
erg book,8,1000,63,211,2096,10.06679389312977,496.66,0.6863785641640489,0.7198231219088442,Strong in both → cut/reduce paid
hazmat training,9,4750,94,249,6161,4.041551696153222,1121.43,0.7470067161209872,0.7022544786900353,Strong in both → cut/reduce paid
labelmaster,9,8800,487,152,530,28.67924528301887,299.69,0.860389796132981,0.7362132602907188,Strong in both → cut/reduce paid
un3480 label,9,1310,52,129,1577,8.18008877615726,425.1,0.7132373721470243,0.6869160077347513,Strong in both → cut/reduce paid
label master,9,8890,249,3375,13147,25.671255799802235,3617.2,0.8286969290688408,0.8923377274693153,Strong in both → cut/reduce paid
lithium battery label un3481,9,1570,84,437,4161,10.50228310502283,1885.05,0.7349083253357723,0.7571425414225363,Strong in both → cut/reduce paid
flammable placard,9,1770,96,352,7965,4.419334588826114,1471.93,0.74326515185169,0.722395252723041,Strong in both → cut/reduce paid
hazmat placard,9,19840,219,126,1987,6.34121791645697,509.12,0.8079555772577897,0.6781905394012738,Strong in both → cut/reduce paid
erg book,9,880,75,154,1353,11.38211382113821,432.21,0.7070394074357699,0.7065165798436577,Strong in both → cut/reduce paid
haz mat label,9,1300,7,509,11671,4.361237254733956,1655.79,0.6339996567075449,0.7417610330200347,Strong in both → cut/reduce paid
hazardous material placard,9,3550,38,273,4516,6.045172719220549,1248.26,0.7200571501581806,0.7172100312872973,Strong in both → cut/reduce paid
hazardous material software,9,7210,20,114,1788,6.375838926174497,605.1,0.6275337099182126,0.672621921298929,Strong in both → cut/reduce paid
emergency response guidebook,9,4640,432,831,11710,7.096498719043552,2401.78,0.8257337488063236,0.7792579598106051,Strong in both → cut/reduce paid
dangerous good training,9,330,66,284,6041,4.701208409203774,1475.07,0.6312612218633668,0.7121577710060765,Strong in both → cut/reduce paid
hazmat label,9,2600,136,2072,36277,5.7116079058356535,8373.05,0.7665477988878108,0.7906745130859789,Strong in both → cut/reduce paid
dot hazmat label,9,350,23,139,1208,11.506622516556291,485.17,0.62128765080462,0.7011131450140442,Strong in both → cut/reduce paid
dot placard,9,3200,159,936,12016,7.789613848202396,4749.91,0.7804032117904044,0.7797301039270205,Strong in both → cut/reduce paid
dangerous good label,9,450,40,302,4498,6.714095153401511,1317.61,0.6590165414991938,0.7254359163244418,Strong in both → cut/reduce paid
hazard label,9,5560,197,1441,20567,7.006369426751593,5073.99,0.7752920200646477,0.7989223179348686,Strong in both → cut/reduce paid
labelmaster,10,5800,453,229,1138,20.123022847100174,588.28,0.8446963202398504,0.7460591351628809,Strong in both → cut/reduce paid
hazard label,10,5240,181,1718,27792,6.181635002878527,5736.289999999999,0.7735465915962295,0.8018400964245899,Strong in both → cut/reduce paid
dangerous good label,10,360,39,285,4133,6.89571739656424,1137.61,0.6512029677978619,0.7235099097020715,Strong in both → cut/reduce paid
lithium battery label un3481,10,1560,85,614,5458,11.249541956760718,2724.77,0.7344891860587675,0.7752630445926725,Strong in both → cut/reduce paid
emergency response guidebook,10,3930,316,1196,17766,6.731959923449285,3439.1000000000004,0.8060041696214874,0.7942451163495937,Strong in both → cut/reduce paid
hazardous material software,10,8810,188,218,6110,3.567921440261866,1195.9,0.814653931471942,0.6918902654665197,Strong in both → cut/reduce paid
label master,10,5890,215,3710,13892,26.70601785200116,4269.77,0.8101413174097144,0.8963275775169333,Strong in both → cut/reduce paid
hazardous material placard,10,2910,46,283,5195,5.447545717035611,932.86,0.7251132984184112,0.717262910301628,Strong in both → cut/reduce paid
un3091 label,10,600,51,98,810,12.098765432098766,335.32000000000005,0.6880305234706814,0.6839670026102794,Strong in both → cut/reduce paid
dot hazmat label,10,390,18,207,1778,11.642294713160856,681.65,0.6208907089566273,0.7227493823612671,Strong in both → cut/reduce paid
truck placard,10,2880,43,124,1839,6.7427949972811305,730.06,0.7261955121121563,0.6784392866764528,Strong in both → cut/reduce paid
un3480 label,10,1070,53,113,1089,10.376492194674013,320.27,0.7078196515551101,0.6870461819728799,Strong in both → cut/reduce paid
dot label,10,590,76,144,2616,5.504587155963304,472.28,0.6883507056069874,0.6817691524527432,Strong in both → cut/reduce paid
erg book,10,880,72,249,2465,10.101419878296143,776.28,0.7053940480562882,0.7282608294235259,Strong in both → cut/reduce paid
hazmat placard,10,16250,204,248,3758,6.599254922831293,1048.93,0.7893195802611456,0.7149083810168874,Strong in both → cut/reduce paid
flammable placard,10,1320,101,473,15337,3.0840451196453023,1857.3,0.7370582687934618,0.7292804960471008,Strong in both → cut/reduce paid
dgr iata,10,260,40,148,1838,8.052230685527748,552.37,0.6341087023893766,0.6936395130859861,Strong in both → cut/reduce paid
hazmat label,10,2600,155,2543,45700,5.564551422319475,9152.91,0.7753625180428037,0.7912166510875153,Strong in both → cut/reduce paid
dot placard,10,3200,164,1036,15129,6.84777579483112,6125.910000000001,0.7816603643952748,0.7747999403235749,Strong in both → cut/reduce paid
dangerous good label,11,520,33,321,4609,6.964634410935126,1262.63,0.6452527050277074,0.7299601264857176,Strong in both → cut/reduce paid
emergency response guidebook,11,10690,267,816,10883,7.497932555361573,2329.73,0.8276572983005885,0.7800515528929103,Strong in both → cut/reduce paid
flammable placard,11,1400,102,547,18722,2.9216963999572694,2531.71,0.7396052164585191,0.7340516368188733,Strong in both → cut/reduce paid
erg book,11,4400,93,196,1971,9.944190766108573,615.55,0.7648977667124175,0.7151057788500416,Strong in both → cut/reduce paid
haz mat label,11,1600,5,943,24689,3.81951476365993,2370.86,0.6285899584291076,0.7702600574387639,Strong in both → cut/reduce paid
lithium battery label un3481,11,1870,75,580,5974,9.70873786407767,2584.86,0.7377838733143817,0.7681067501222217,Strong in both → cut/reduce paid
iata dangerous good regulation,11,390,32,300,3218,9.322560596643878,1892.59,0.6218076221969424,0.7329040775197615,Strong in both → cut/reduce paid
dot label,11,1000,47,147,2774,5.299206921413122,472.23,0.6570816732378691,0.6818977141558473,Strong in both → cut/reduce paid
dot placard,11,3200,135,984,19742,4.9842974369364805,6576.429999999999,0.7737636250924139,0.7607665156031269,Strong in both → cut/reduce paid
un3480 label,11,960,65,125,1574,7.941550190597205,216.63,0.7127048102905355,0.6848647123908291,Strong in both → cut/reduce paid
hazmat placard,11,19870,202,252,4075,6.184049079754601,1028.4,0.8459442747861603,0.7140506596822376,Strong in both → cut/reduce paid
dot hazmat label,11,350,45,211,2003,10.53419870194708,721.04,0.6443581368318688,0.7206161623328184,Strong in both → cut/reduce paid
hazmat training,11,5500,90,124,2446,5.069501226492233,619.62,0.7181512609978374,0.6710625052620304,Strong in both → cut/reduce paid
un placard,11,160,47,255,3969,6.424792139077853,648.51,0.634551110650508,0.716764649537896,Strong in both → cut/reduce paid
hazardous material software,11,10810,138,143,3602,3.9700166574125486,764.69,0.7756056840958251,0.6724420675770458,Strong in both → cut/reduce paid
hazardous material placard,11,26830,37,270,6037,4.472420076196786,886.99,0.7790661284833149,0.7097777441607758,Strong in both → cut/reduce paid
labelmaster,11,5800,389,221,601,36.7720465890183,614.97,0.8384885003329575,0.7643277825476817,Strong in both → cut/reduce paid
hazard label,11,5560,162,1658,29240,5.6703146374829005,5706.43,0.7454153590316454,0.7977150942764419,Strong in both → cut/reduce paid
label master,11,5910,251,3500,8474,41.302808590984185,4971.7300000000005,0.811864276069263,0.904943558901539,Strong in both → cut/reduce paid
erg book,12,5400,62,105,966,10.869565217391305,302.05,0.754809013188825,0.6845026971140415,Strong in both → cut/reduce paid
dangerous good label,12,650,39,144,2599,5.540592535590612,505.7000000000001,0.666889405881045,0.6818551559588975,Strong in both → cut/reduce paid
emergency response guidebook,12,12700,225,558,6788,8.2203889216264,1525.51,0.8047482133947712,0.7642815921065805,Strong in both → cut/reduce paid
dot placard,12,3200,121,254,6721,3.779199523880375,1304.13,0.7640623146212189,0.7012670032990266,Strong in both → cut/reduce paid
un3480 label,12,1180,78,107,1590,6.729559748427673,153.6,0.7263520961946526,0.671814644561709,Strong in both → cut/reduce paid
labelmaster,12,7200,364,210,586,35.83617747440273,635.67,0.842391060246127,0.7605977549218284,Strong in both → cut/reduce paid
hazmat label,12,3200,104,864,22296,3.8751345532831,1247.22,0.7655340387751659,0.7691300574200821,Strong in both → cut/reduce paid
haz mat label,12,1600,7,330,12321,2.678354029705381,254.62,0.6403429897061647,0.7111145053650803,Strong in both → cut/reduce paid
hazard label,12,5560,121,597,10535,5.666824869482677,1261.1999999999998,0.7862102746645904,0.7583281784082824,Strong in both → cut/reduce paid
flammable placard,12,1380,81,216,11504,1.877607788595272,215.25,0.7298504911080309,0.6819758233089401,Strong in both → cut/reduce paid
hazardous material placard,12,26860,24,127,3063,4.146261834802481,312.22,0.7655029721971326,0.6681625532587746,Strong in both → cut/reduce paid
label master,12,7310,210,3056,7206,42.40910352484041,4467.72,0.8122776630290942,0.9006075422236981,Strong in both → cut/reduce paid
hazardous material software,13,10810,19,117,2254,5.190771960958297,653.4399999999999,0.6870431496605457,0.6684097877105343,Strong in both → cut/reduce paid
hazmat placard,13,19850,223,127,3180,3.993710691823899,478.1,0.8069527276715314,0.6668461741330248,Strong in both → cut/reduce paid
dgr iata,13,390,46,106,1416,7.4858757062146895,494.5,0.6380097018202738,0.6734457691099313,Strong in both → cut/reduce paid
dot placard,13,3200,191,474,11349,4.176579434311392,3434.9,0.7860974337321953,0.7310460163995853,Strong in both → cut/reduce paid
hazmat label,13,3810,144,1276,34781,3.6686696759725135,1541.26,0.7828835546815928,0.7884309013148012,Strong in both → cut/reduce paid
un3480 label,13,1180,58,163,1735,9.394812680115274,296.1,0.7144263194763466,0.7041311175895069,Strong in both → cut/reduce paid
haz mat label,13,1900,8,521,18021,2.891071527662172,434.88,0.6433879976879787,0.7371930029456516,Strong in both → cut/reduce paid
lithium battery label un3481,13,2760,94,227,2672,8.495508982035927,999.92,0.7538837287873323,0.7174226106232157,Strong in both → cut/reduce paid
flammable placard,13,1680,98,430,21450,2.0046620046620047,664.96,0.7432062501301502,0.7195302268634127,Strong in both → cut/reduce paid
dangerous good label,13,520,44,291,4729,6.153520828927891,1644.01,0.6660609528069895,0.7200636484192072,Strong in both → cut/reduce paid
erg book,13,5400,99,144,1342,10.730253353204173,409.19,0.7561412592402338,0.7010903469556131,Strong in both → cut/reduce paid
emergency response guidebook,13,13470,459,815,8567,9.51324851173106,2520.77,0.838453146658059,0.7863604089575846,Strong in both → cut/reduce paid
label master,13,8890,260,2985,5641,52.91614961886191,3422.95,0.8327952728969307,0.9110227248973528,Strong in both → cut/reduce paid
labelmaster,13,8800,427,95,282,33.687943262411345,300.88,0.8550300386149526,0.7160234579066959,Strong in both → cut/reduce paid
hazardous material placard,13,26890,31,235,5928,3.964237516869096,1024.03,0.775037581238032,0.6988960907161824,Strong in both → cut/reduce paid
un placard,13,220,44,144,3443,4.1823990705779845,587.69,0.6415980519602896,0.6745288624407245,Strong in both → cut/reduce paid
hazard label,13,5560,147,733,14235,5.149279943800492,1604.2199999999998,0.7730503231470096,0.7660930098568328,Strong in both → cut/reduce paid
shipping large lithium battery,14,7100,154,203,3306,6.140350877192982,1041.31,0.7508326771440826,0.7019814466571292,Strong in both → cut/reduce paid
un placard,14,340,43,141,3161,4.460613729832332,238.43,0.657447951824845,0.675841956065572,Strong in both → cut/reduce paid
dangerous good label,14,630,39,265,6013,4.407117911192417,1647.26,0.6776313821380943,0.706264572896252,Strong in both → cut/reduce paid
dangerous good training,14,760,68,125,2381,5.249895002099958,794.27,0.631247037227962,0.6719455734311339,Strong in both → cut/reduce paid
un 3481 label,14,590,40,179,1639,10.921293471629042,743.7,0.676638091108391,0.7126590466759894,Strong in both → cut/reduce paid
labelmaster,14,7200,484,132,334,39.52095808383233,497.96,0.8540039396327797,0.7389328799695479,Strong in both → cut/reduce paid
label master,14,7290,230,3912,7364,53.12330255296035,5366.34,0.8217416138800878,0.9178854327011452,Strong in both → cut/reduce paid
hazard label,14,5560,163,400,13601,2.940960223512977,567.55,0.7904020749188264,0.7227040090818639,Strong in both → cut/reduce paid
hazardous material software,14,10810,30,175,2622,6.674294431731502,993.04,0.7224915796802177,0.6962880268404175,Strong in both → cut/reduce paid
hazardous material placard,14,26830,52,182,6394,2.8464185173600254,1272.52,0.7967521351168404,0.677003438529336,Strong in both → cut/reduce paid
erg book,14,5400,107,156,1727,9.03300521134916,443.31,0.7698117595660566,0.7001815267677425,Strong in both → cut/reduce paid
flammable placard,14,1710,100,630,30290,2.079894354572466,638.04,0.7452658908621475,0.7411256722219401,Strong in both → cut/reduce paid
haz mat label,14,1900,4,785,26950,2.912801484230056,669.69,0.6228831945001199,0.7592175069479921,Strong in both → cut/reduce paid
emergency response guidebook,14,13530,625,922,9313,9.90013958982068,2932.3100000000004,0.8527720699427821,0.792970778191522,Strong in both → cut/reduce paid
lithium battery label un3481,14,2160,68,287,3639,7.886782082989832,1356.9399999999998,0.73122393213986,0.7271106735843077,Strong in both → cut/reduce paid
dot placard,14,3200,182,572,13672,4.183733177296665,4171.21,0.785890439726936,0.7385935496908561,Strong in both → cut/reduce paid
un3480 label,14,1180,64,196,1987,9.864116758933063,506.38,0.7148742731927745,0.7151458938741062,Strong in both → cut/reduce paid
hazmat label,14,3800,127,1706,51893,3.287533964118474,2189.38,0.7788781568163405,0.8000047339659334,Strong in both → cut/reduce paid
hazmat placard,14,19870,244,131,3797,3.450092178035291,325.19,0.8001182330999622,0.6655904271815449,Strong in both → cut/reduce paid
