canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
imdg training online,5,20,0,3,358,0.8379888268156425,8.52,0.4264073728034748,0.4491723400502542,Weak very low – drop or archive
how to ship electric vehicle battery,5,0,0,1,315,0.3174603174603174,4.89,0.0982456140350877,0.4050847454876313,Weak very low – drop or archive
imdg training,5,70,7,0,195,0.0,0.0,0.5064963737912723,0.3556497384799946,Weak very low – drop or archive
how to ship a car battery,5,30,0,12,449,2.67260579064588,61.01,0.3342201257646854,0.5319526050030599,Weak very low – drop or archive
ship ev battery,5,0,0,18,1176,1.530612244897959,58.16,0.0736842105263157,0.5447521514064692,Weak very low – drop or archive
ship large battery,5,0,1,13,288,4.513888888888888,45.88,0.3581425598915461,0.5478164577581541,Weak very low – drop or archive
flammable gas label,6,10,4,3,189,1.5873015873015872,10.17,0.447830298404362,0.4539730362510868,Weak very low – drop or archive
online hazardous material training,6,10,4,2,49,4.081632653061225,4.87,0.4057250352464672,0.4529553010748114,Weak very low – drop or archive
imdg training,6,30,8,0,22,0.0,0.0,0.4719392735486855,0.3014884366247646,Weak very low – drop or archive
how to ship electric vehicle battery,6,0,0,2,23,8.695652173913043,12.09,0.0947368421052631,0.4738507036220042,Weak very low – drop or archive
how to ship a car battery,6,30,0,25,342,7.309941520467836,107.2,0.2991324064664398,0.5953877124362943,Weak very low – drop or archive
battery recall ship,6,0,4,20,363,5.5096418732782375,73.62,0.3293001145610534,0.5757313745194398,Weak very low – drop or archive
iata dgr 63rd edition,6,0,2,1,26,3.8461538461538463,8.6,0.3711987551727018,0.4224617762436258,Weak very low – drop or archive
2012 erg,6,0,0,1,17,5.88235294117647,0.19,0.3333333333333333,0.4336618866938343,Weak very low – drop or archive
shipping packaging for large battery,6,0,0,2,21,9.523809523809524,11.39,0.3298245614035087,0.4766600191058934,Weak very low – drop or archive
dg training course,6,10,2,4,75,5.333333333333334,26.74,0.4094170481739049,0.4920674468570711,Weak very low – drop or archive
packaging for large lithium battery,6,0,0,21,334,6.287425149700598,90.0,0.3298245614035087,0.5818647508499081,Weak very low – drop or archive
ship large format battery,6,0,0,5,121,4.132231404958678,18.95,0.3298245614035087,0.4966045754487769,Weak very low – drop or archive
packaging for ev battery,6,0,1,12,215,5.5813953488372094,66.21000000000001,0.1932302791897917,0.5490226484245171,Weak very low – drop or archive
ship ev battery,6,0,0,19,345,5.507246376811594,65.98,0.0947368421052631,0.5730007602093509,Weak very low – drop or archive
packaging for electric vehicle battery,6,0,0,1,109,0.9174311926605504,6.46,0.3333333333333333,0.4013315919451909,Weak very low – drop or archive
electric vehicle battery shipping,6,0,0,13,89,14.606741573033707,65.11,0.2070175438596491,0.5818384168630774,Weak very low – drop or archive
return recalled battery,6,0,0,0,9,0.0,0.0,0.287719298245614,0.2804341045024804,Weak very low – drop or archive
shipper for large battery,6,0,0,4,59,6.779661016949152,13.82,0.3298245614035087,0.498689249483864,Weak very low – drop or archive
how to ship electric vehicle battery,7,0,0,0,8,0.0,0.0,0.1017543859649122,0.2777707943907866,Weak very low – drop or archive
3481 label,7,0,0,14,168,8.333333333333332,25.62,0.3333333333333333,0.5685006193435941,Weak very low – drop or archive
shipper for large battery,7,0,0,5,84,5.952380952380952,17.15,0.3298245614035087,0.5060176395033185,Weak very low – drop or archive
3480 battery label,7,0,0,2,89,2.247191011235955,2.53,0.3333333333333333,0.4404607232196875,Weak very low – drop or archive
ship ev battery,7,0,0,16,355,4.507042253521127,42.72,0.0947368421052631,0.5587698296710909,Weak very low – drop or archive
imdg training online,7,10,0,7,115,6.086956521739131,23.56,0.3809083514819049,0.5235539733303886,Weak very low – drop or archive
ship large battery,7,0,0,13,134,9.701492537313433,38.04,0.3298245614035087,0.5691047223098145,Weak very low – drop or archive
imdg training,7,50,9,0,11,0.0,0.0,0.5019894221454607,0.2850428409229253,Weak very low – drop or archive
iata dgr 59th,7,0,0,0,2,0.0,0.0,0.3251461988315789,0.25,Weak very low – drop or archive
2012 erg,7,0,0,0,20,0.0,0.0,0.3333333333333333,0.299188845973928,Weak very low – drop or archive
iata dgr 63rd edition,7,0,1,1,8,12.5,8.2,0.3546337879617215,0.4572784551471552,Weak very low – drop or archive
ship large format battery,7,0,0,8,74,10.81081081081081,17.51,0.3298245614035087,0.5472358844999208,Weak very low – drop or archive
electric vehicle battery shipping,7,0,1,12,88,13.636363636363637,52.49,0.1546337879617215,0.5754707006654436,Weak very low – drop or archive
online hazardous material training,7,30,3,1,59,1.694915254237288,2.16,0.4282830233372512,0.4068139585555187,Weak very low – drop or archive
un 3091 label,7,0,0,2,20,10.0,4.88,0.3333333333333333,0.4782037008207499,Weak very low – drop or archive
packaging for electric vehicle battery,7,0,0,8,85,9.411764705882351,19.87,0.3333333333333333,0.5429874777255574,Weak very low – drop or archive
packaging for ev battery,7,0,0,6,123,4.878048780487805,29.9,0.1964912280701754,0.5098432857023528,Weak very low – drop or archive
battery recall ship,7,0,1,7,198,3.535353535353535,22.43,0.3113589341722478,0.5099322237797665,Weak very low – drop or archive
un 3480 label,7,0,0,13,282,4.609929078014184,29.85,0.3333333333333333,0.5483807712725016,Weak very low – drop or archive
imdg training online,8,10,1,0,55,0.0,0.0,0.4220918470436265,0.3239823129675293,Weak very low – drop or archive
shipper for large battery,8,0,0,6,348,1.7241379310344829,11.29,0.3298245614035087,0.4890645669336328,Weak very low – drop or archive
shipping packaging for large battery,8,0,0,6,120,5.0,11.79,0.3298245614035087,0.5105234903531356,Weak very low – drop or archive
how to ship electric vehicle battery,8,0,0,5,510,0.9803921568627452,26.51,0.2666666666666666,0.474620618580187,Weak very low – drop or archive
iata dgr 63rd edition,8,0,0,0,9,0.0,0.0,0.3192982456140351,0.2804341045024804,Weak very low – drop or archive
2012 erg,8,0,0,4,36,11.11111111111111,6.57,0.3333333333333333,0.5135259606708623,Weak very low – drop or archive
battery recall ship,8,0,1,6,433,1.3856812933025404,15.93,0.2957643922424233,0.486458430449485,Weak very low – drop or archive
ship large format battery,8,0,0,12,125,9.6,50.83,0.3298245614035087,0.564551782697309,Weak very low – drop or archive
3480 battery label,8,180,0,1,49,2.0408163265306123,2.47,0.4922564905018676,0.4095815812921064,Weak very low – drop or archive
return recalled battery,8,0,0,1,179,0.5586592178770949,6.5,0.2719298245614035,0.4011250158809903,Weak very low – drop or archive
ship ev battery,8,0,0,27,1588,1.700251889168766,83.63,0.143859649122807,0.5677248951894441,Weak very low – drop or archive
ship large battery,8,0,0,15,1528,0.981675392670157,43.88,0.3298245614035087,0.5313738000310608,Weak very low – drop or archive
packaging for ev battery,8,0,0,10,251,3.98406374501992,51.11,0.2070175438596491,0.5310257344663701,Weak very low – drop or archive
packaging for electric vehicle battery,8,0,0,3,172,1.744186046511628,11.12,0.3333333333333333,0.4551975918811292,Weak very low – drop or archive
electric vehicle battery shipping,8,0,0,16,167,9.580838323353294,68.72,0.2368421052631578,0.5796147559643172,Weak very low – drop or archive
online hazardous material training,8,20,0,1,39,2.564102564102564,0.76,0.4053547412245274,0.413645349006666,Weak very low – drop or archive
large format battery recall,8,0,0,1,19,5.263157894736842,6.36,0.3298245614035087,0.4305506633658562,Weak very low – drop or archive
packaging for ev battery,9,0,0,7,137,5.109489051094891,31.62,0.2175438596491228,0.5188574111701239,Weak very low – drop or archive
packaging for large lithium battery,9,0,0,10,122,8.19672131147541,42.66,0.3298245614035087,0.5503396813152217,Weak very low – drop or archive
ship large format battery,9,0,1,7,75,9.333333333333334,36.9,0.3581425598915461,0.5358699278851595,Weak very low – drop or archive
iata dgr 63rd edition,9,0,0,0,4,0.0,0.0,0.3228070175438596,0.2629126840410177,Weak very low – drop or archive
imdg training online,9,20,6,0,10,0.0,0.0,0.4930405481644932,0.2828433615570357,Weak very low – drop or archive
ship large battery,9,0,0,15,281,5.338078291814947,64.5,0.3298245614035087,0.559615670758824,Weak very low – drop or archive
ship ev battery,9,0,0,32,450,7.111111111111111,137.37,0.1543859649122807,0.6078140737751598,Weak very low – drop or archive
return recalled battery,9,0,2,0,15,0.0,0.0,0.3027777025411228,0.2923148874550639,Weak very low – drop or archive
shipper for large battery,9,0,0,8,177,4.519774011299435,32.07,0.3298245614035087,0.5225780563479183,Weak very low – drop or archive
how to transport large lithium battery,9,0,0,11,275,4.0,45.91,0.3228070175438596,0.5361105079151113,Weak very low – drop or archive
how to ship electric vehicle battery,9,0,0,1,33,3.0303030303030303,4.35,0.2807017543859649,0.4170380022080158,Weak very low – drop or archive
electric vehicle battery shipping,9,0,0,6,45,13.333333333333334,29.04,0.2807017543859649,0.5392316122859868,Weak very low – drop or archive
battery recall ship,9,0,6,2,121,1.6528925619834711,2.81,0.348114656859264,0.4358012852729088,Weak very low – drop or archive
empty paint can for shipping,10,0,0,7,2721,0.2572583608967291,18.43,0.2280701754385965,0.4976889270951639,Weak very low – drop or archive
liquid dangerous good shipper,10,0,1,25,3616,0.6913716814159292,151.79999999999998,0.2213004546283882,0.5575737469707829,Weak very low – drop or archive
65th edition iata,10,0,2,2,17,11.76470588235294,8.59,0.3711987551727018,0.483387329033068,Weak very low – drop or archive
hazmat paint can,10,0,5,3,944,0.3177966101694915,13.05,0.3907448238361777,0.4533016798168867,Weak very low – drop or archive
online hazardous material training,10,30,4,0,38,0.0,0.0,0.4584520142204757,0.3148369601938464,Weak very low – drop or archive
hazmat liquid shipper,10,0,3,26,6683,0.3890468352536286,90.75,0.2624839502041448,0.5623368481698189,Weak very low – drop or archive
ship large lithium battery,10,0,0,9,135,6.666666666666667,40.010000000000005,0.3228070175438596,0.5389467288082695,Weak very low – drop or archive
liquid dangerous good shipper,11,0,2,45,11265,0.3994673768308922,201.25,0.1115496323656842,0.5914951634447777,Weak very low – drop or archive
empty paint tin for hazmat,11,0,1,1,230,0.4347826086956521,2.42,0.3616513318213707,0.4023820066780985,Weak very low – drop or archive
empty paint can for hazmat,11,0,0,1,1017,0.0983284169124877,7.04,0.312280701754386,0.4235378590846186,Weak very low – drop or archive
empty paint can for shipping,11,0,2,11,2256,0.4875886524822695,25.55,0.2904970007867368,0.5152223876081126,Weak very low – drop or archive
3480 battery label,11,130,0,1,58,1.7241379310344829,1.09,0.4823729010704829,0.4070506184736375,Weak very low – drop or archive
hazmat liquid shipper,11,0,4,31,8467,0.366127317822133,115.83,0.231834227613685,0.5722704736890551,Weak very low – drop or archive
canister to ship liquid hazmat,11,0,2,7,2823,0.2479631597591215,17.62,0.2255847200849824,0.4981675200837876,Weak very low – drop or archive
32 ounce paint can,11,0,0,4,1071,0.3734827264239029,9.52,0.3333333333333333,0.4656357505052476,Weak very low – drop or archive
1 liter paint can,11,0,2,18,2782,0.6470165348670022,38.23,0.2940057727165614,0.5403172390448696,Weak very low – drop or archive
hazmat paint tin,11,0,2,0,251,0.0,0.0,0.3641812113130526,0.3620024812876399,Weak very low – drop or archive
hazmat paint can,11,0,0,4,2544,0.1572327044025157,15.84,0.3035087719298245,0.4770099044892447,Weak very low – drop or archive
dgi training,12,410,5,2,117,1.7094017094017095,5.63,0.3887742140640904,0.4362392331953749,Weak very low – drop or archive
shipper for corrosive,12,0,0,2,25,8.0,14.1,0.2631578947368421,0.4713207579909773,Weak very low – drop or archive
dangerous good training online,12,90,17,0,42,0.0,0.0,0.5320087247522732,0.3173050719115642,Weak very low – drop or archive
dangerous good container shipper,12,0,1,2,18,11.11111111111111,10.24,0.2949846651547039,0.4815390540903788,Weak very low – drop or archive
can to ship hazmat,12,0,1,1,40,2.5,6.05,0.3055109809441776,0.413147719959148,Weak very low – drop or archive
hazmat paint can,12,0,0,0,11,0.0,0.0,0.3210526315789473,0.2850428409229253,Weak very low – drop or archive
canister to ship hazmat,12,0,0,1,11,9.090909090909092,3.17,0.287719298245614,0.4467825414085795,Weak very low – drop or archive
liquid dangerous good shipper,12,0,0,14,254,5.511811023622047,83.28999999999999,0.1649122807017543,0.5567652111619519,Weak very low – drop or archive
liquid and corrosive shipper,12,0,0,1,10,10.0,6.07,0.2140350877192982,0.4498454958531029,Weak very low – drop or archive
liquid hazmat shipper kit,12,0,0,4,43,9.30232558139535,13.27,0.3070175438596491,0.5080079079464099,Weak very low – drop or archive
hazmat liquid shipper,12,0,2,5,180,2.7777777777777777,14.55,0.2846490475586667,0.4878689447250821,Weak very low – drop or archive
can to ship hazmat,13,0,0,5,61,8.19672131147541,27.32,0.2807017543859649,0.5151073791039786,Weak very low – drop or archive
alternative to paint can shipper,13,0,0,1,5,20.0,0.8,0.3157894736842105,0.474038730210181,Weak very low – drop or archive
imdg training online,13,10,4,3,90,3.333333333333333,85.34,0.4045554446148882,0.4666828206247499,Weak very low – drop or archive
32 ounce paint can,13,0,0,0,16,0.0,0.0,0.3333333333333333,0.2938473606713653,Weak very low – drop or archive
canister to ship liquid hazmat,13,0,0,3,22,13.636363636363637,12.55,0.3,0.5064534077726709,Weak very low – drop or archive
canister to ship hazmat,13,0,0,3,58,5.172413793103448,17.95,0.2561403508771929,0.477507209965551,Weak very low – drop or archive
1 liter paint can,13,0,2,0,6,0.0,0.0,0.3220759481551579,0.2714180515831413,Weak very low – drop or archive
shipper for corrosive,13,0,0,1,42,2.380952380952381,1.73,0.2035087719298245,0.412248309370778,Weak very low – drop or archive
hazmat paint tin,13,0,0,1,9,11.11111111111111,6.49,0.3228070175438596,0.4533137252093229,Weak very low – drop or archive
hazmat paint can,13,0,0,4,69,5.797101449275362,21.130000000000003,0.3228070175438596,0.4943196921001501,Weak very low – drop or archive
hazmat liquid shipper,13,0,0,15,453,3.3112582781456954,61.82000000000001,0.231578947368421,0.5481189050176589,Weak very low – drop or archive
paint can shipper liquid,13,0,0,1,5,20.0,0.85,0.3192982456140351,0.4740386066358273,Weak very low – drop or archive
liquid hazmat shipper kit,13,0,0,28,506,5.533596837944664,113.24,0.2894736842105263,0.5937935430054793,Weak very low – drop or archive
dangerous good container shipper,13,0,0,11,254,4.330708661417323,66.27,0.1228070175438596,0.5379720497176015,Weak very low – drop or archive
liquid and corrosive shipper,13,0,1,2,63,3.1746031746031744,6.79,0.2528794019968092,0.4471796860531759,Weak very low – drop or archive
liquid dangerous good shipper,13,0,3,24,417,5.755395683453238,131.52,0.2075131899585308,0.5865116839017905,Weak very low – drop or archive
liquid dangerous good shipper kit,13,0,0,5,103,4.854368932038835,14.12,0.3017543859649123,0.5006236825786436,Weak very low – drop or archive
empty paint can for shipping,13,0,0,0,12,0.0,0.0,0.3298245614035087,0.2870661658030597,Weak very low – drop or archive
empty paint can for hazmat,13,0,0,2,61,3.278688524590164,5.36,0.3228070175438596,0.4478851425606701,Weak very low – drop or archive
dangerous good paint can,13,0,0,4,88,4.545454545454546,7.78,0.3298245614035087,0.4879902328769134,Weak very low – drop or archive
shipping kit paint can,14,0,0,1,24,4.166666666666666,3.72,0.3070175438596491,0.4244407345684972,Weak very low – drop or archive
dangerous good paint can,14,0,0,5,36,13.88888888888889,23.31,0.3263157894736841,0.5314993481222666,Weak very low – drop or archive
can to ship hazmat,14,0,0,5,125,4.0,23.81,0.3052631578947368,0.4958134365636346,Weak very low – drop or archive
alternative to paint can shipper,14,0,0,0,9,0.0,0.0,0.3157894736842105,0.2804341045024804,Weak very low – drop or archive
storage of waste battery,14,10,0,1,60,1.6666666666666667,5.96,0.4066393456327821,0.4065786616906,Weak very low – drop or archive
canister to ship liquid hazmat,14,0,0,6,58,10.344827586206897,41.51,0.3175438596491228,0.5312079917909199,Weak very low – drop or archive
canister to ship hazmat,14,0,0,10,118,8.47457627118644,61.58,0.312280701754386,0.5512753136761974,Weak very low – drop or archive
dangerous good container shipper,14,0,0,15,447,3.355704697986577,85.60000000000001,0.3192982456140351,0.5483500094011676,Weak very low – drop or archive
paint can shipper liquid,14,0,0,4,24,16.666666666666664,9.9,0.3228070175438596,0.5266723960505056,Weak very low – drop or archive
liquid hazmat shipper kit,14,0,0,33,919,3.5908596300326447,153.67000000000002,0.3035087719298245,0.5919081989475591,Weak very low – drop or archive
packaging for shipping flammable liquid,14,0,1,2,22,9.090909090909092,14.6,0.2809495774354058,0.4752096452967825,Weak very low – drop or archive
empty paint can for hazmat,14,0,0,10,235,4.25531914893617,46.1,0.3263157894736841,0.5326174482291027,Weak very low – drop or archive
liquid dangerous good shipper kit,14,0,0,6,145,4.137931034482759,27.31,0.3192982456140351,0.5057571589808365,Weak very low – drop or archive
liquid dangerous good shipper,14,0,1,21,357,5.88235294117647,108.72,0.170423261645932,0.5800028964218893,Weak very low – drop or archive
liquid and corrosive shipper,14,0,0,2,137,1.45985401459854,14.45,0.2491228070175438,0.4342723527980409,Weak very low – drop or archive
empty paint tin for hazmat,14,0,0,0,6,0.0,0.0,0.3298245614035087,0.2714180515831413,Weak very low – drop or archive
hazmat paint can,14,0,0,6,157,3.821656050955414,27.2,0.3298245614035087,0.5038729031975535,Weak very low – drop or archive
shipper for corrosive,14,0,0,8,135,5.925925925925927,43.64,0.2385964912280701,0.5296096528402754,Weak very low – drop or archive
ship large lithium battery,14,0,0,22,310,7.096774193548387,104.51,0.2824561403508772,0.5876997793740215,Weak very low – drop or archive
hazmat liquid paint can,14,0,0,0,3,0.0,0.0,0.3298245614035087,0.2572720465321386,Weak very low – drop or archive
hazmat liquid shipper,14,0,0,22,538,4.089219330855019,88.44999999999999,0.231578947368421,0.5732744152609144,Weak very low – drop or archive
hazmat paint tin,14,0,0,0,6,0.0,0.0,0.3263157894736841,0.2714180515831413,Weak very low – drop or archive
32 ounce paint can,14,0,0,0,12,0.0,0.0,0.3333333333333333,0.2870661658030597,Weak very low – drop or archive
1 liter paint can,14,0,0,1,15,6.666666666666667,0.94,0.2771929824561404,0.4372755691168629,Weak very low – drop or archive
lithium battery crate,15,0,0,17,202,8.415841584158416,96.0,0.3298245614035087,0.5788973536228741,Weak very low – drop or archive
1 liter paint can,15,0,2,0,6,0.0,0.0,0.3150584042955087,0.2714180515831413,Weak very low – drop or archive
hazardous material transportation training,15,50,3,7,303,2.31023102310231,74.19,0.406660327511041,0.5012784547013245,Weak very low – drop or archive
can to ship hazmat,15,0,0,8,225,3.555555555555556,40.25,0.3192982456140351,0.5168644052529151,Weak very low – drop or archive
canister to ship hazmat,15,0,0,13,179,7.262569832402235,73.37,0.312280701754386,0.5604883512172338,Weak very low – drop or archive
canister to ship liquid hazmat,15,0,0,3,49,6.122448979591836,19.26,0.3210526315789473,0.4820657594138254,Weak very low – drop or archive
hazmat paint tin,15,0,0,3,16,18.75,16.17,0.3298245614035087,0.5171085084800763,Weak very low – drop or archive
liquid and corrosive shipper,15,0,1,4,128,3.125,19.1,0.2809495774354058,0.4792676766205517,Weak very low – drop or archive
liquid dangerous good shipper,15,0,3,9,377,2.3872679045092835,38.08,0.221548277677829,0.5148902641775732,Weak very low – drop or archive
liquid dangerous good shipper kit,15,0,0,16,284,5.633802816901409,49.76,0.3157894736842105,0.5645013132567652,Weak very low – drop or archive
akkugrain dolav,15,0,1,2,6,33.33333333333333,7.700000000000001,0.2581425598915461,0.5199593418119433,Weak very low – drop or archive
hazmat liquid paint can,15,0,0,0,7,0.0,0.0,0.3298245614035087,0.2747934669936013,Weak very low – drop or archive
hazmat liquid shipper,15,0,0,18,735,2.4489795918367347,71.44,0.2561403508771929,0.5517656009213268,Weak very low – drop or archive
dangerous good paint can,15,0,0,1,59,1.694915254237288,1.45,0.3298245614035087,0.4068157134693752,Weak very low – drop or archive
packaging for ev battery,15,0,0,3,25,12.0,16.67,0.3052631578947368,0.502299603866343,Weak very low – drop or archive
packaging for shipping flammable liquid,15,0,1,6,33,18.181818181818183,29.23,0.2967390511196162,0.5493900284838493,Weak very low – drop or archive
empty paint tin for hazmat,15,0,0,1,12,8.333333333333332,1.32,0.3298245614035087,0.4440428470868375,Weak very low – drop or archive
empty paint can for hazmat,15,0,0,7,291,2.405498281786942,26.0,0.3298245614035087,0.5021133617748197,Weak very low – drop or archive
dangerous good container shipper,15,0,0,13,446,2.914798206278027,58.86,0.3192982456140351,0.5378852439277281,Weak very low – drop or archive
paint can shipper liquid,15,0,0,1,4,25.0,3.83,0.3228070175438596,0.4824696449053767,Weak very low – drop or archive
shipper for corrosive,15,0,0,6,140,4.285714285714286,39.06999999999999,0.2561403508771929,0.5065794828903427,Weak very low – drop or archive
ship large lithium battery,15,0,0,41,970,4.22680412371134,108.65,0.2807017543859649,0.60756887216915,Weak very low – drop or archive
un3481 lithium battery sticker,15,320,19,0,27,0.0,0.0,0.6040901316185088,0.3064608925060666,Weak very low – drop or archive
canister to ship liquid hazmat,16,0,0,1,26,3.8461538461538463,4.76,0.2982456140350877,0.4224712718628728,Weak very low – drop or archive
canister to ship hazmat,16,0,0,6,157,3.821656050955414,26.69,0.2807017543859649,0.5038741666885453,Weak very low – drop or archive
can to ship hazmat,16,0,0,4,149,2.684563758389262,23.59,0.2807017543859649,0.4761712139339097,Weak very low – drop or archive
iata dgr 63rd edition,16,0,0,1,4,25.0,62.24,0.3263157894736841,0.4823248564559956,Weak very low – drop or archive
32 ounce paint can,16,0,1,0,4,0.0,0.0,0.3616513318213707,0.2629126840410177,Weak very low – drop or archive
action wood,16,590,0,0,9,0.0,0.0,0.5284317134718594,0.2804341045024804,Weak very low – drop or archive
shipper for corrosive,16,0,1,1,50,2.0,6.9,0.2458618581371601,0.4092456541366057,Weak very low – drop or archive
hazmat paint tin,16,0,0,1,4,25.0,5.08,0.3263157894736841,0.4824665545157005,Weak very low – drop or archive
hazmat paint can,16,0,2,6,130,4.615384615384616,29.33,0.3747075271025263,0.5084401678819029,Weak very low – drop or archive
hazmat liquid shipper,16,0,0,9,472,1.9067796610169487,41.71,0.2116959064210526,0.5112032887644364,Weak very low – drop or archive
shipping kit paint can,16,0,0,2,12,16.666666666666664,10.69,0.3140350877192982,0.4950099140454403,Weak very low – drop or archive
dangerous good training online,16,110,16,0,7,0.0,0.0,0.5579693417931978,0.2747934669936013,Weak very low – drop or archive
